The Input Data to the Controller and Out From Carla
x, y, yaw,v,t
-156.816757,-374.828003,-2.056885,17.769720,46.777000
-157.094269,-375.352661,-2.057292,17.819304,46.810000
-157.372772,-375.878784,-2.057777,17.871494,46.843000
-157.652023,-376.406586,-2.058092,17.926071,46.876000
-157.932068,-376.936127,-2.058166,17.982834,46.909000
-158.212952,-377.467407,-2.058032,18.041628,46.942000
-158.494736,-378.000549,-2.057769,18.102301,46.975000
-158.777542,-378.535461,-2.057482,18.164700,47.008000
-159.061417,-379.072205,-2.057279,18.228668,47.041000
-159.346344,-379.610901,-2.057149,18.294092,47.074000
-159.632172,-380.151642,-2.056977,18.360844,47.107000
-159.918945,-380.694366,-2.056786,18.428837,47.140000
-160.206573,-381.239288,-2.056479,18.497923,47.173000
-160.495209,-381.786316,-2.056142,18.568083,47.206000
-160.784668,-382.335541,-2.055701,18.639151,47.239000
-161.074814,-382.887146,-2.055050,18.711027,47.272000
-161.366028,-383.440887,-2.054426,18.783794,47.305000
-161.658096,-383.996948,-2.053803,18.857075,47.338000
-161.951294,-384.555176,-2.053358,18.930521,47.371000
-162.245285,-385.115723,-2.052906,19.003687,47.404000
-162.539688,-385.678772,-2.052159,19.076067,47.437000
-162.834961,-386.244049,-2.051368,19.147787,47.470000
-163.130829,-386.811676,-2.050466,19.218214,47.503000
-163.427032,-387.381683,-2.049295,19.287127,47.536000
-163.724136,-387.953766,-2.048279,19.354788,47.569000
-164.021835,-388.527985,-2.047346,19.420803,47.602000
-164.319687,-389.104614,-2.046217,19.484991,47.635000
-164.618301,-389.683105,-2.045258,19.547915,47.668000
-164.917221,-390.263794,-2.044287,19.609262,47.701000
-165.216888,-390.846313,-2.043554,19.669529,47.734000
-165.516693,-391.431061,-2.042710,19.728546,47.767000
-165.816055,-392.018158,-2.041301,19.786291,47.800000
-166.115875,-392.607178,-2.039839,19.844385,47.833000
-166.415802,-393.198273,-2.038292,19.902102,47.866000
-166.715469,-393.791718,-2.036444,19.959757,47.899000
-167.015854,-394.386993,-2.034958,20.018423,47.932000
-167.316467,-394.984375,-2.033678,20.077801,47.965000
-167.616638,-395.584167,-2.032117,20.137751,47.998000
-167.917343,-396.186035,-2.030764,20.199499,48.031000
-168.217972,-396.790253,-2.029344,20.261940,48.064000
-168.517883,-397.397217,-2.027392,20.324718,48.097000
-168.818314,-398.006287,-2.025587,20.389482,48.130000
-169.118729,-398.617767,-2.023808,20.454723,48.163000
-169.418533,-399.232025,-2.021671,20.520222,48.196000
-169.718964,-399.848389,-2.019898,20.587317,48.229000
-170.019348,-400.467377,-2.018269,20.654795,48.262000
-170.319000,-401.089172,-2.016225,20.722136,48.295000
-170.619064,-401.713287,-2.014422,20.791079,48.328000
-170.918884,-402.340027,-2.012599,20.858990,48.361000
-171.217651,-402.969666,-2.010232,20.922112,48.394000
-171.516678,-403.601288,-2.008115,20.979139,48.427000
-171.815094,-404.234924,-2.006060,21.024822,48.460000
-172.111984,-404.870392,-2.003547,21.055824,48.493000
-172.406830,-405.507385,-2.000318,21.069838,48.526000
-172.701233,-406.144470,-1.997580,21.066374,48.559000
-172.994278,-406.781372,-1.995304,21.043037,48.592000
-173.284866,-407.417877,-1.992917,21.000624,48.625000
-173.574158,-408.052795,-1.991139,20.940844,48.658000
-173.860916,-408.686249,-1.989423,20.866074,48.691000
-174.143997,-409.318115,-1.986938,20.778593,48.724000
-174.424866,-409.947479,-1.984486,20.681005,48.757000
-174.702667,-410.574524,-1.981858,20.576633,48.790000
-174.976517,-411.199341,-1.978470,20.468039,48.823000
-175.248276,-411.821167,-1.975486,20.357990,48.856000
-175.516891,-412.440491,-1.972557,20.249680,48.889000
-175.781174,-413.057953,-1.968839,20.145374,48.922000
-176.043411,-413.672852,-1.965574,20.047554,48.955000
-176.302490,-414.285980,-1.962348,19.958992,48.988000
-176.557281,-414.898041,-1.958279,19.880499,49.021000
-176.810394,-415.508392,-1.954741,19.812284,49.054000
-177.060516,-416.117950,-1.951298,19.754036,49.087000
-177.306610,-416.727386,-1.947046,19.704304,49.120000
-177.551346,-417.335938,-1.943417,19.664024,49.153000
-177.793381,-417.944397,-1.939960,19.632135,49.186000
-178.031616,-418.553467,-1.935752,19.607069,49.219000
-178.268723,-419.162415,-1.932193,19.590723,49.252000
-178.503418,-419.771912,-1.928825,19.580984,49.285000
-178.734482,-420.382538,-1.924689,19.576305,49.318000
-178.964569,-420.993652,-1.921141,19.579630,49.351000
-179.192413,-421.605835,-1.917746,19.587597,49.384000
-179.416931,-422.219604,-1.913655,19.599262,49.417000
-179.640701,-422.834290,-1.910227,19.617937,49.450000
-179.862457,-423.450470,-1.907009,19.639410,49.483000
-180.081070,-424.068481,-1.903130,19.660883,49.516000
-180.298935,-424.687500,-1.899857,19.683941,49.549000
-180.514786,-425.307922,-1.896748,19.703016,49.582000
-180.730209,-425.928986,-1.894640,19.717930,49.615000
-180.943283,-426.551117,-1.892532,19.725260,49.648000
-181.152557,-427.174377,-1.889195,19.722481,49.681000
-181.360153,-427.797852,-1.885692,19.712467,49.714000
-181.565262,-428.421356,-1.881950,19.691963,49.747000
-181.767166,-429.044800,-1.877615,19.661175,49.780000
-181.968338,-429.667175,-1.874268,19.621595,49.813000
-182.167480,-430.288544,-1.871614,19.573542,49.846000
-182.363373,-430.909058,-1.868728,19.519329,49.879000
-182.557907,-431.528046,-1.866483,19.464077,49.912000
-182.749802,-432.146057,-1.864229,19.412933,49.945000
-182.938065,-432.763611,-1.861072,19.368965,49.978000
-183.124969,-433.380463,-1.858110,19.334248,50.011000
-183.309814,-433.997009,-1.855221,19.307810,50.044000
-183.491974,-434.613708,-1.851919,19.288734,50.077000
-183.673553,-435.230225,-1.849395,19.277588,50.110000
-183.853546,-435.847107,-1.847269,19.273157,50.143000
-184.030975,-436.464722,-1.844703,19.274246,50.176000
-184.207672,-437.082855,-1.842537,19.282139,50.209000
-184.382736,-437.701813,-1.840397,19.294796,50.242000
-184.557449,-438.321564,-1.838893,19.312904,50.275000
-184.730560,-438.942505,-1.837313,19.334896,50.308000
-184.901108,-439.564941,-1.834809,19.359793,50.341000
-185.070938,-440.188599,-1.832273,19.390406,50.374000
-185.239502,-440.813751,-1.829659,19.423864,50.407000
-185.406250,-441.440582,-1.826660,19.460102,50.440000
-185.573120,-442.068787,-1.824389,19.500307,50.473000
-185.739319,-442.698608,-1.822654,19.543257,50.506000
-185.903961,-443.330383,-1.820751,19.588118,50.539000
-186.068359,-443.963806,-1.819248,19.636200,50.572000
-186.231598,-444.599274,-1.817687,19.685862,50.605000
-186.394684,-445.236481,-1.816463,19.738190,50.638000
-186.556595,-445.875824,-1.815014,19.791597,50.671000
-186.716599,-446.517456,-1.812712,19.845703,50.704000
-186.876266,-447.161133,-1.810412,19.903219,50.737000
-187.035233,-447.806946,-1.808161,19.961754,50.770000
-187.193085,-448.455078,-1.805761,20.021389,50.803000
-187.351288,-449.105225,-1.804067,20.082747,50.836000
-187.509079,-449.757599,-1.802823,20.145351,50.869000
-187.665604,-450.412445,-1.801346,20.208408,50.902000
-187.821930,-451.069519,-1.800062,20.273239,50.935000
-187.977402,-451.729004,-1.798631,20.338423,50.968000
-188.131454,-452.390991,-1.796607,20.403799,51.001000
-188.285431,-453.055298,-1.794733,20.471180,51.034000
-188.438904,-453.722046,-1.792996,20.538982,51.067000
-188.591400,-454.391357,-1.791100,20.607111,51.100000
-188.744141,-455.062988,-1.789686,20.676361,51.133000
-188.896484,-455.737030,-1.788555,20.746101,51.166000
-189.047806,-456.413696,-1.787189,20.815866,51.199000
-189.199036,-457.092834,-1.786003,20.886732,51.232000
-189.349670,-457.774475,-1.784759,20.957651,51.265000
-189.499176,-458.458771,-1.783084,21.028490,51.298000
-189.647552,-459.145782,-1.780888,21.099560,51.331000
-189.796127,-459.835114,-1.779031,21.171839,51.364000
-189.944656,-460.526978,-1.777629,21.244326,51.397000
-190.092636,-461.221436,-1.776381,21.316933,51.430000
-190.240799,-461.918304,-1.775619,21.389936,51.463000
-190.388458,-462.617828,-1.774944,21.463015,51.496000
-190.534988,-463.320038,-1.773791,21.535635,51.529000
-190.681259,-464.024750,-1.772530,21.609188,51.562000
-190.827042,-464.732086,-1.771135,21.682598,51.595000
-190.972061,-465.442047,-1.769482,21.755957,51.628000
-191.117340,-466.154480,-1.768182,21.829828,51.661000
-191.262497,-466.869476,-1.767191,21.903742,51.694000
-191.407028,-467.587097,-1.766162,21.976871,51.727000
-191.550705,-468.307251,-1.764831,22.046577,51.760000
-191.694336,-469.029633,-1.763661,22.111179,51.793000
-191.837601,-469.754059,-1.762603,22.167711,51.826000
-191.980042,-470.480133,-1.761408,22.214041,51.859000
-192.122345,-471.207520,-1.760472,22.248837,51.892000
-192.264023,-471.935730,-1.759634,22.270273,51.925000
-192.404541,-472.664490,-1.758557,22.277344,51.958000
-192.543732,-473.393188,-1.757084,22.269905,51.991000
-192.682419,-474.121368,-1.755799,22.248774,52.024000
-192.820419,-474.848541,-1.754755,22.215336,52.057000
-192.957275,-475.574493,-1.753743,22.171658,52.090000
-193.092728,-476.298920,-1.752579,22.120020,52.123000
-193.227600,-477.021637,-1.751679,22.062836,52.156000
-193.361481,-477.742554,-1.750928,22.002707,52.189000
-193.494003,-478.461700,-1.750051,21.942114,52.222000
-193.625809,-479.179047,-1.749332,21.883423,52.255000
-193.756592,-479.894806,-1.748624,21.829065,52.288000
-193.886093,-480.609161,-1.747677,21.781113,52.321000
-194.014252,-481.322479,-1.746402,21.740828,52.354000
-194.142014,-482.034790,-1.745328,21.707899,52.387000
-194.269211,-482.746399,-1.744506,21.681999,52.420000
-194.395569,-483.457489,-1.743740,21.662750,52.453000
-194.521637,-484.168243,-1.743259,21.649797,52.486000
-194.647003,-484.878845,-1.742816,21.642702,52.519000
-194.771317,-485.589630,-1.742072,21.640915,52.552000
-194.895218,-486.300568,-1.741290,21.644358,52.585000
-195.018494,-487.011871,-1.740436,21.652370,52.618000
-195.141037,-487.723694,-1.739405,21.664637,52.651000
-195.262848,-488.436188,-1.738209,21.680895,52.684000
-195.384735,-489.149323,-1.737330,21.700989,52.717000
-195.506424,-489.863220,-1.736757,21.724550,52.750000
-195.627579,-490.578186,-1.736219,21.751245,52.783000
-195.748611,-491.294098,-1.735843,21.781000,52.816000
-195.869141,-492.011169,-1.735397,21.813385,52.849000
-195.988907,-492.729523,-1.734614,21.848164,52.882000
-196.107880,-493.449219,-1.733438,21.885223,52.915000
-196.226868,-494.170227,-1.732368,21.924250,52.948000
-196.345810,-494.892517,-1.731545,21.963320,52.981000
-196.464462,-495.616119,-1.730867,22.000929,53.014000
-196.583237,-496.340881,-1.730527,22.035666,53.047000
-196.701660,-497.066711,-1.730275,22.066217,53.080000
-196.819290,-497.793518,-1.729756,22.091251,53.113000
-196.936584,-498.521057,-1.729132,22.110231,53.146000
-197.053299,-499.248962,-1.728359,22.122160,53.179000
-197.169312,-499.977203,-1.727379,22.126720,53.212000
-197.284622,-500.705444,-1.726252,22.123882,53.245000
-197.399902,-501.433380,-1.725448,22.113937,53.278000
-197.514893,-502.160797,-1.724971,22.097464,53.311000
-197.629227,-502.887604,-1.724566,22.075443,53.344000
-197.742645,-503.613647,-1.723986,22.049042,53.377000
-197.855560,-504.338776,-1.723424,22.019567,53.410000
-197.967804,-505.062988,-1.722817,21.988420,53.443000
-198.079208,-505.786285,-1.722042,21.956972,53.476000
-198.190292,-506.508667,-1.721399,21.926579,53.509000
-198.300842,-507.230194,-1.720858,21.898546,53.542000
-198.410721,-507.951019,-1.720265,21.874023,53.575000
-198.519806,-508.671326,-1.719530,21.853970,53.608000
-198.628662,-509.391113,-1.718939,21.839211,53.641000
-198.737137,-510.110687,-1.718458,21.830160,53.674000
-198.845016,-510.830292,-1.717922,21.826590,53.707000
-198.952728,-511.549957,-1.717506,21.828186,53.740000
-199.060013,-512.269958,-1.717095,21.834457,53.773000
-199.166672,-512.990295,-1.716505,21.845028,53.806000
-199.272690,-513.711304,-1.715674,21.859612,53.839000
-199.378662,-514.432861,-1.714950,21.878008,53.872000
-199.484467,-515.155151,-1.714383,21.899286,53.905000
-199.589951,-515.878296,-1.713857,21.922497,53.938000
-199.695419,-516.602234,-1.713530,21.946682,53.971000
-199.800583,-517.326965,-1.713240,21.970800,54.004000
-199.905167,-518.052612,-1.712750,21.993799,54.037000
-200.009521,-518.778992,-1.712229,22.015015,54.070000
-200.113556,-519.505981,-1.711646,22.033442,54.103000
-200.217072,-520.233521,-1.710921,22.048426,54.136000
-200.320053,-520.961548,-1.710066,22.059450,54.169000
-200.423019,-521.689819,-1.709427,22.066216,54.202000
-200.525818,-522.418091,-1.709004,22.068478,54.235000
-200.628098,-523.146484,-1.708607,22.066208,54.268000
-200.730179,-523.874573,-1.708332,22.059677,54.301000
-200.831696,-524.602478,-1.708006,22.049204,54.334000
-200.932449,-525.330017,-1.707425,22.034916,54.367000
-201.032867,-526.056885,-1.706816,22.016088,54.400000
-201.132812,-526.783142,-1.706194,21.992121,54.433000
-201.232086,-527.508423,-1.705501,21.962715,54.466000
-201.330719,-528.232666,-1.704728,21.927847,54.499000
-201.429138,-528.955627,-1.704176,21.887699,54.532000
-201.527100,-529.677185,-1.703801,21.842703,54.565000
-201.624344,-530.397156,-1.703400,21.793449,54.598000
-201.721146,-531.115479,-1.703076,21.740648,54.631000
-201.817245,-531.832031,-1.702693,21.685173,54.664000
-201.912399,-532.546814,-1.702082,21.627916,54.697000
-202.006668,-533.259766,-1.701218,21.569817,54.730000
-202.100586,-533.970825,-1.700471,21.511816,54.763000
-202.194061,-534.680054,-1.699910,21.454853,54.796000
-202.286911,-535.387573,-1.699432,21.399771,54.829000
-202.379471,-536.093384,-1.699167,21.347332,54.862000
-202.471405,-536.797668,-1.698932,21.298195,54.895000
-202.562439,-537.500488,-1.698478,21.252871,54.928000
-202.652557,-538.202087,-1.697701,21.211664,54.961000
-202.742325,-538.902466,-1.696944,21.174755,54.994000
-202.831741,-539.601868,-1.696301,21.142160,55.027000
-202.920609,-540.300354,-1.695708,21.113684,55.060000
-203.009338,-540.998047,-1.695357,21.088955,55.093000
-203.097610,-541.695007,-1.695091,21.067448,55.126000
-203.185150,-542.391541,-1.694651,21.048496,55.159000
-203.272339,-543.087463,-1.694182,21.031347,55.192000
-203.358994,-543.782898,-1.693627,21.015182,55.225000
-203.444992,-544.477905,-1.692899,20.999149,55.258000
-203.530365,-545.172363,-1.692015,20.982460,55.291000
-203.615646,-545.866211,-1.691348,20.964401,55.324000
-203.700653,-546.559448,-1.690906,20.944294,55.357000
-203.785156,-547.251953,-1.690505,20.921614,55.390000
-203.869354,-547.943604,-1.690239,20.895952,55.423000
-203.952988,-548.634399,-1.689924,20.867096,55.456000
-204.035782,-549.324219,-1.689350,20.834934,55.489000
-204.118179,-550.012817,-1.688742,20.799507,55.522000
-204.200027,-550.700256,-1.688116,20.761051,55.555000
-204.281250,-551.386353,-1.687412,20.719873,55.588000
-204.362259,-552.071045,-1.686900,20.676386,55.621000
-204.442825,-552.754272,-1.686509,20.631090,55.654000
-204.522659,-553.435974,-1.686040,20.584551,55.687000
-204.601654,-554.116272,-1.685365,20.537329,55.720000
-204.680283,-554.794983,-1.684754,20.490004,55.753000
-204.758453,-555.472229,-1.684208,20.443180,55.786000
-204.835953,-556.147949,-1.683613,20.397381,55.819000
-204.913193,-556.822266,-1.683180,20.353083,55.852000
-204.989914,-557.495239,-1.682802,20.310711,55.885000
-205.065918,-558.166931,-1.682282,20.270586,55.918000
-205.141556,-558.837402,-1.681802,20.232899,55.951000
-205.216660,-559.506775,-1.681296,20.197805,55.984000
-205.291077,-560.175171,-1.680642,20.165310,56.017000
-205.365250,-560.842529,-1.680093,20.135294,56.050000
-205.439026,-561.509033,-1.679604,20.107574,56.083000
-205.512634,-562.174744,-1.679319,20.081848,56.116000
-205.585739,-562.839600,-1.679037,20.057734,56.149000
-205.658081,-563.503845,-1.678506,20.034781,56.182000
-205.730087,-564.167297,-1.677931,20.012543,56.215000
-205.801620,-564.830017,-1.677295,19.990549,56.248000
-205.872513,-565.492126,-1.676533,19.968319,56.281000
-205.943283,-566.153503,-1.675948,19.945419,56.314000
-206.013702,-566.814087,-1.675492,19.921455,56.347000
-206.083511,-567.473877,-1.674971,19.896099,56.380000
-206.153076,-568.132751,-1.674555,19.869083,56.413000
-206.222122,-568.790710,-1.674114,19.840261,56.446000
-206.290909,-569.447693,-1.673774,19.809540,56.479000
-206.359100,-570.103638,-1.673345,19.776958,56.512000
-206.426407,-570.758484,-1.672620,19.742575,56.545000
-206.493408,-571.412231,-1.671903,19.706556,56.578000
-206.559937,-572.064697,-1.671205,19.669167,56.611000
-206.625809,-572.715942,-1.670437,19.630672,56.644000
-206.691544,-573.365967,-1.669885,19.591394,56.677000
-206.756790,-574.014648,-1.669442,19.551674,56.710000
-206.821838,-574.662109,-1.669201,19.511841,56.743000
-206.886230,-575.308167,-1.668894,19.472260,56.776000
-206.949646,-575.953125,-1.668235,19.433207,56.809000
-207.012650,-576.596802,-1.667494,19.394964,56.842000
-207.075119,-577.239380,-1.666699,19.357836,56.875000
-207.136902,-577.880737,-1.665804,19.321995,56.908000
-207.198624,-578.520935,-1.665161,19.287580,56.941000
-207.259949,-579.160156,-1.664690,19.254658,56.974000
-207.321167,-579.798279,-1.664483,19.223225,57.007000
-207.381729,-580.435486,-1.664228,19.193254,57.040000
-207.441299,-581.071838,-1.663589,19.164598,57.073000
-207.500458,-581.707275,-1.662829,19.137119,57.106000
-207.559052,-582.341858,-1.661975,19.110620,57.139000
-207.617020,-582.975647,-1.660998,19.084833,57.172000
-207.674911,-583.608643,-1.660291,19.059523,57.205000
-207.732437,-584.240723,-1.659766,19.034405,57.238000
-207.789215,-584.872070,-1.659145,19.009211,57.271000
-207.845718,-585.502625,-1.658629,18.983681,57.304000
-207.901596,-586.132263,-1.658053,18.957619,57.337000
